,0,1
0,0.64,0
1,0.68,0
2,0.64,0
3,0.72,0
4,0.72,0
5,0.56,0
6,0.72,0
7,0.64,0
8,0.64,0
9,0.6,0
10,0.72,0
11,0.52,0
12,0.64,0
13,0.76,0
14,0.8,0
15,0.64,0
16,0.6,0
17,0.72,0
18,0.72,0
19,0.76,0
20,0.76,0
21,0.64,0
22,0.8,0
23,0.8,0
24,0.88,0
25,0.8,0
26,0.88,0
27,0.8,0
28,0.76,0
29,0.76,0
30,0.68,0
31,0.72,0
32,0.84,0
33,0.84,0
34,0.72,0
35,0.8,0
36,0.72,0
37,0.72,0
38,0.96,0
39,0.64,0
40,0.64,0
41,0.56,0
42,0.76,0
43,0.68,0
44,0.8,0
45,0.8,0
46,0.8,0
47,0.96,0
48,0.84,0
49,0.64,0
50,0.76,0
51,0.84,0
52,0.84,0
53,0.72,0
54,0.72,0
55,0.8,0
56,0.88,0
57,0.64,0
58,0.68,0
59,0.84,0
60,0.8,0
61,0.84,0
62,0.8,0
63,0.76,0
64,0.64,0
65,0.72,0
66,0.88,0
67,0.64,0
68,0.88,0
69,0.76,0
70,0.8,0
71,0.88,0
72,0.92,0
73,0.8,0
74,0.84,0
75,0.88,0
76,0.96,0
77,0.88,0
78,0.84,0
79,0.88,0
80,0.8,0
81,0.88,0
82,0.84,0
83,0.88,0
84,0.92,0
85,0.88,0
86,0.96,0
87,0.76,0
88,0.84,0
89,0.84,0
90,0.88,0
91,0.96,0
92,0.92,0
93,0.76,0
94,0.76,0
95,0.96,0
96,0.96,0
97,0.76,0
98,0.72,0
99,0.8,0
100,0.76,0
101,0.84,0
102,0.68,0
103,0.8,0
104,0.76,0
105,0.8,0
106,0.92,0
107,0.84,0
108,0.6,0
109,0.8,0
110,0.56,0
111,0.8,0
112,0.44,0
113,0.8,0
114,0.76,0
115,0.72,0
116,0.88,0
117,0.6,0
118,0.52,0
119,0.72,0
120,0.8,0
121,0.56,0
122,0.68,0
123,0.76,0
124,0.56,0
125,0.72,0
126,0.64,0
127,0.72,0
128,0.68,1
129,0.56,0
130,0.6,0
131,0.6,0
132,0.48,0
133,0.6,0
134,0.6,0
135,0.52,0
136,0.6,0
137,0.52,0
138,0.6,0
139,0.68,0
140,0.56,0
141,0.36,0
142,0.36,0
143,0.36,0
144,0.6,0
145,0.28,0
146,0.6,0
147,0.36,0
148,0.44,0
149,0.52,0
150,0.36,0
151,0.48,0
152,0.32,0
153,0.32,0
154,0.48,0
155,0.44,0
156,0.48,0
157,0.4,0
158,0.56,0
159,0.52,0
160,0.48,0
161,0.36,0
162,0.6,0
163,0.48,0
164,0.6,0
165,0.52,0
166,0.56,0
167,0.56,0
168,0.48,0
169,0.6,0
170,0.68,0
171,0.64,0
172,0.6,0
173,0.72,0
174,0.6,0
175,0.44,0
176,0.68,0
177,0.6,0
178,0.52,0
179,0.6,0
180,0.56,0
181,0.56,0
182,0.4,0
183,0.68,0
184,0.48,0
185,0.52,0
186,0.6,0
187,0.64,0
188,0.44,0
189,0.52,0
190,0.64,0
191,0.4,0
192,0.4,0
193,0.56,0
194,0.56,0
195,0.52,0
196,0.72,0
197,0.52,0
198,0.72,0
199,0.4,0
200,0.68,0
