,0,1
0,0.64,0
1,0.6,0
2,0.84,0
3,0.76,0
4,0.64,0
5,0.8,0
6,0.8,0
7,0.76,0
8,0.84,0
9,0.84,0
10,0.72,0
11,0.72,0
12,0.56,0
13,0.68,0
14,0.84,0
15,0.8,0
16,0.76,0
17,0.68,0
18,0.8,0
19,0.8,0
20,0.88,0
21,0.92,0
22,0.88,0
23,0.8,0
24,0.8,0
25,0.84,0
26,0.76,0
27,0.76,0
28,0.96,0
29,0.88,0
30,0.76,0
31,0.76,0
32,0.84,0
33,0.8,0
34,0.56,0
35,0.88,0
36,0.72,0
37,0.8,0
38,0.72,0
39,0.76,1
40,0.64,0
41,0.68,0
42,0.72,0
43,0.72,0
44,0.68,0
45,0.88,0
46,0.88,0
47,0.88,0
48,0.76,0
49,0.84,0
50,0.8,0
51,0.64,0
52,0.72,0
53,0.72,0
54,0.84,0
55,0.76,0
56,0.92,0
57,0.84,0
58,0.92,0
59,0.84,0
60,0.76,0
61,0.8,0
62,0.72,0
63,0.96,0
64,0.8,0
65,0.88,0
66,0.8,0
67,0.88,0
68,0.96,0
69,0.84,0
70,0.72,0
71,0.88,0
72,0.88,0
73,0.72,0
74,0.88,0
75,0.72,0
76,0.92,0
77,0.84,0
78,0.8,0
79,0.76,0
80,0.84,0
81,0.88,0
82,0.72,0
83,0.92,0
84,0.84,0
85,0.92,0
86,0.92,0
87,0.96,0
88,0.92,0
89,0.92,0
90,0.8,0
91,0.84,0
92,0.92,0
93,0.92,0
94,0.88,0
95,0.76,0
96,0.88,0
97,0.96,0
98,0.96,0
99,0.76,0
100,0.88,0
101,0.8,0
102,0.92,0
103,0.8,0
104,0.92,0
105,0.72,0
106,0.88,0
107,0.92,0
108,0.8,0
109,0.96,0
110,0.92,0
111,0.88,0
112,0.96,0
113,0.92,0
114,0.92,0
115,0.8,0
116,0.92,0
117,0.84,0
118,0.84,0
119,0.84,0
120,0.88,0
121,0.92,0
122,0.88,0
123,0.96,0
124,0.96,0
125,0.92,0
126,0.84,0
127,1.0,0
128,0.92,0
129,0.88,0
130,0.92,0
131,0.92,0
132,0.88,0
133,0.88,0
134,0.84,0
135,0.84,0
136,0.84,0
137,1.0,0
138,0.92,0
139,0.88,0
140,0.96,0
141,0.96,0
142,0.92,0
143,1.0,0
144,0.96,0
145,0.92,0
146,0.96,0
147,0.96,0
148,0.84,0
149,0.92,0
150,0.88,0
151,0.88,0
152,0.96,0
153,0.92,0
154,0.96,0
155,0.96,0
156,0.96,0
157,0.96,0
158,0.96,0
159,0.96,0
160,0.92,0
161,0.92,0
162,0.92,0
163,1.0,0
164,1.0,0
165,0.84,0
166,0.88,0
167,0.92,0
168,1.0,0
169,0.84,0
170,1.0,0
171,0.92,0
172,0.96,0
173,1.0,0
174,0.96,0
175,0.92,0
176,0.96,0
177,0.96,0
178,0.92,0
179,0.96,0
180,0.84,0
181,0.92,0
182,0.88,0
183,0.88,0
184,0.84,0
185,0.88,0
186,0.96,0
187,0.92,0
188,1.0,0
189,0.92,0
190,0.8,0
191,0.96,0
192,0.88,0
193,0.84,0
194,0.96,0
195,0.96,0
196,0.88,0
197,1.0,0
198,0.96,0
199,0.88,0
200,0.88,0
