,0,1
0,0.48,0
1,0.68,0
2,0.68,0
3,0.6,0
4,0.64,0
5,0.72,0
6,0.64,0
7,0.64,0
8,0.68,0
9,0.8,0
10,0.72,0
11,0.64,1
12,0.72,0
13,0.56,0
14,0.6,0
15,0.88,0
16,0.64,0
17,0.72,0
18,0.44,0
19,0.72,0
20,0.64,0
21,0.6,0
22,0.8,0
23,0.76,0
24,0.76,0
25,0.64,0
26,0.68,0
27,0.6,0
28,0.64,0
29,0.68,0
30,0.68,0
31,0.52,0
32,0.76,0
33,0.72,0
34,0.72,0
35,0.76,0
36,0.64,0
37,0.76,0
38,0.84,0
39,0.84,0
40,0.72,0
41,0.84,0
42,0.68,0
43,0.72,0
44,0.76,0
45,0.6,0
46,0.72,0
47,0.6,0
48,0.56,0
49,0.68,0
50,0.6,0
51,0.68,0
52,0.72,0
53,0.64,0
54,0.8,0
55,0.72,0
56,0.72,0
57,0.68,0
58,0.76,0
59,0.72,0
60,0.8,0
61,0.68,0
62,0.8,0
63,0.72,0
64,0.76,0
65,0.8,0
66,0.72,0
67,0.56,0
68,0.88,0
69,0.56,0
70,0.56,0
71,0.6,0
72,0.76,0
73,0.72,0
74,0.68,0
75,0.88,0
76,0.76,0
77,0.72,0
78,0.76,0
79,0.68,0
80,0.6,0
81,0.68,0
82,0.68,0
83,0.88,0
84,0.72,0
85,0.72,0
86,0.68,0
87,0.84,0
88,0.56,0
89,0.76,0
90,0.72,0
91,0.72,0
92,0.8,0
93,0.64,0
94,0.68,0
95,0.68,0
96,0.72,0
97,0.56,0
98,0.84,0
99,0.64,0
100,0.68,0
101,0.56,0
102,0.76,0
103,0.72,0
104,0.68,0
105,1.0,0
106,0.76,0
107,0.72,0
108,0.76,0
109,0.88,0
110,0.68,0
111,0.8,0
112,0.68,0
113,0.8,0
114,0.64,0
115,0.6,0
116,0.76,0
117,0.6,0
118,0.8,0
119,0.72,0
120,0.76,0
121,0.56,0
122,0.68,0
123,0.6,0
124,0.72,0
125,0.72,0
126,0.8,0
127,0.68,0
128,0.68,0
129,0.68,0
130,0.56,0
131,0.64,0
132,0.64,0
133,0.8,0
134,0.68,0
135,0.8,0
136,0.8,0
137,0.72,0
138,0.6,0
139,0.92,0
140,0.44,0
141,0.76,0
142,0.72,0
143,0.72,0
144,0.72,0
145,0.8,0
146,0.84,0
147,0.88,0
148,0.64,0
149,0.64,0
150,0.88,0
151,0.64,0
152,0.8,0
153,0.84,0
154,0.68,0
155,0.72,0
156,0.72,0
157,0.72,0
158,0.48,0
159,0.88,0
160,0.88,0
161,0.64,0
162,0.8,0
163,0.72,0
164,0.72,0
165,0.72,0
166,0.64,0
167,0.68,0
168,0.68,0
169,0.64,0
170,0.72,0
171,0.68,0
172,0.84,0
173,0.6,0
174,0.72,0
175,0.68,0
176,0.6,0
177,0.56,0
178,0.76,0
179,0.52,0
180,0.72,0
181,0.64,0
182,0.8,0
183,0.8,0
184,0.64,0
185,0.84,0
186,0.72,0
187,0.76,0
188,0.72,0
189,0.76,0
190,0.8,0
191,0.76,0
192,0.68,0
193,0.76,0
194,0.84,0
195,0.8,0
196,0.64,0
197,0.8,0
198,0.72,0
199,0.64,0
200,0.56,0
