,0,1
0,0.44,0
1,0.68,0
2,0.64,0
3,0.56,0
4,0.64,0
5,0.52,0
6,0.68,0
7,0.68,0
8,0.8,0
9,0.64,0
10,0.64,0
11,0.68,0
12,0.76,0
13,0.72,0
14,0.72,0
15,0.44,0
16,0.6,0
17,0.76,1
18,0.84,0
19,0.6,0
20,0.72,0
21,0.6,0
22,0.72,0
23,0.56,0
24,0.72,0
25,0.68,0
26,0.6,0
27,0.56,0
28,0.72,0
29,0.56,0
30,0.48,0
31,0.64,0
32,0.64,0
33,0.52,0
34,0.6,0
35,0.76,0
36,0.56,0
37,0.72,0
38,0.76,0
39,0.72,0
40,0.64,0
41,0.84,0
42,0.76,0
43,0.8,0
44,0.8,0
45,0.6,0
46,0.72,0
47,0.88,0
48,0.64,0
49,0.76,0
50,0.52,0
51,0.56,0
52,0.72,0
53,0.64,0
54,0.72,0
55,0.68,0
56,0.68,0
57,0.72,0
58,0.72,0
59,0.72,0
60,0.64,0
61,0.76,0
62,0.72,0
63,0.8,0
64,0.68,0
65,0.8,0
66,0.76,0
67,0.72,0
68,0.8,0
69,0.72,0
70,0.64,0
71,0.8,0
72,0.6,0
73,0.56,0
74,0.64,0
75,0.72,0
76,0.72,0
77,0.68,0
78,0.88,0
79,0.76,0
80,0.72,0
81,0.76,0
82,0.64,0
83,0.56,0
84,0.72,0
85,0.68,0
86,0.88,0
87,0.64,0
88,0.72,0
89,0.68,0
90,0.84,0
91,0.64,0
92,0.68,0
93,0.8,0
94,0.68,0
95,0.8,0
96,0.6,0
97,0.6,0
98,0.68,0
99,0.76,0
100,0.52,0
101,0.84,0
102,0.64,0
103,0.72,0
104,0.56,0
105,0.72,0
106,0.76,0
107,0.64,0
108,1.0,0
109,0.8,0
110,0.68,0
111,0.76,0
112,0.84,0
113,0.68,0
114,0.8,0
115,0.68,0
116,0.76,0
117,0.64,0
118,0.68,0
119,0.64,0
120,0.64,0
121,0.76,0
122,0.76,0
123,0.8,0
124,0.52,0
125,0.64,0
126,0.64,0
127,0.68,0
128,0.72,0
129,0.84,0
130,0.68,0
131,0.68,0
132,0.68,0
133,0.64,0
134,0.64,0
135,0.64,0
136,0.76,0
137,0.68,0
138,0.84,0
139,0.8,0
140,0.72,0
141,0.56,0
142,0.92,0
143,0.52,0
144,0.68,0
145,0.8,0
146,0.68,0
147,0.76,0
148,0.8,0
149,0.8,0
150,0.88,0
151,0.64,0
152,0.72,0
153,0.84,0
154,0.64,0
155,0.8,0
156,0.84,0
157,0.64,0
158,0.8,0
159,0.68,0
160,0.72,0
161,0.52,0
162,0.8,0
163,0.88,0
164,0.68,0
165,0.8,0
166,0.76,0
167,0.68,0
168,0.72,0
169,0.68,0
170,0.64,0
171,0.68,0
172,0.64,0
173,0.72,0
174,0.68,0
175,0.92,0
176,0.56,0
177,0.68,0
178,0.72,0
179,0.64,0
180,0.52,0
181,0.76,0
182,0.56,0
183,0.72,0
184,0.64,0
185,0.76,0
186,0.8,0
187,0.68,0
188,0.8,0
189,0.76,0
190,0.76,0
191,0.72,0
192,0.72,0
193,0.84,0
194,0.72,0
195,0.72,0
196,0.76,0
197,0.8,0
198,0.84,0
199,0.64,0
200,0.76,0
