,0,1
0,0.6,0
1,0.64,0
2,0.68,0
3,0.56,0
4,0.6,0
5,0.72,0
6,0.56,0
7,0.64,0
8,0.64,0
9,0.76,0
10,0.56,0
11,0.76,1
12,0.6,0
13,0.68,0
14,0.72,0
15,0.84,0
16,0.6,0
17,0.68,0
18,0.72,0
19,0.68,0
20,0.44,0
21,0.68,0
22,0.72,0
23,0.68,0
24,0.68,0
25,0.48,0
26,0.68,0
27,0.6,0
28,0.68,0
29,0.72,0
30,0.64,0
31,0.64,0
32,0.68,0
33,0.72,0
34,0.64,0
35,0.64,0
36,0.84,0
37,0.68,0
38,0.72,0
39,0.68,0
40,0.84,0
41,0.68,0
42,0.6,0
43,0.84,0
44,0.64,0
45,0.68,0
46,0.6,0
47,0.68,0
48,0.68,0
49,0.6,0
50,0.56,0
51,0.68,0
52,0.68,0
53,0.76,0
54,0.76,0
55,0.56,0
56,0.68,0
57,0.72,0
58,0.6,0
59,0.72,0
60,0.76,0
61,0.6,0
62,0.72,0
63,0.68,0
64,0.88,0
65,0.76,0
66,0.56,0
67,0.84,0
68,0.56,0
69,0.6,0
70,0.48,0
71,0.76,0
72,0.76,0
73,0.6,0
74,0.92,0
75,0.72,0
76,0.68,0
77,0.68,0
78,0.64,0
79,0.72,0
80,0.72,0
81,0.76,0
82,0.76,0
83,0.76,0
84,0.68,0
85,0.64,0
86,0.84,0
87,0.6,0
88,0.76,0
89,0.64,0
90,0.8,0
91,0.72,0
92,0.6,0
93,0.64,0
94,0.64,0
95,0.64,0
96,0.64,0
97,0.76,0
98,0.64,0
99,0.64,0
100,0.56,0
101,0.68,0
102,0.72,0
103,0.84,0
104,0.92,0
105,0.8,0
106,0.8,0
107,0.6,0
108,0.88,0
109,0.68,0
110,0.68,0
111,0.72,0
112,0.68,0
113,0.64,0
114,0.6,0
115,0.72,0
116,0.68,0
117,0.76,0
118,0.76,0
119,0.72,0
120,0.52,0
121,0.8,0
122,0.6,0
123,0.72,0
124,0.8,0
125,0.8,0
126,0.68,0
127,0.72,0
128,0.72,0
129,0.56,0
130,0.68,0
131,0.64,0
132,0.8,0
133,0.72,0
134,0.76,0
135,0.84,0
136,0.76,0
137,0.6,0
138,0.8,0
139,0.52,0
140,0.72,0
141,0.84,0
142,0.64,0
143,0.84,0
144,0.76,0
145,0.8,0
146,0.92,0
147,0.6,0
148,0.64,0
149,0.84,0
150,0.64,0
151,0.8,0
152,0.72,0
153,0.76,0
154,0.76,0
155,0.72,0
156,0.72,0
157,0.48,0
158,0.88,0
159,0.88,0
160,0.68,0
161,0.72,0
162,0.72,0
163,0.76,0
164,0.64,0
165,0.72,0
166,0.76,0
167,0.6,0
168,0.76,0
169,0.68,0
170,0.68,0
171,0.76,0
172,0.64,0
173,0.64,0
174,0.68,0
175,0.6,0
176,0.56,0
177,0.8,0
178,0.52,0
179,0.72,0
180,0.64,0
181,0.88,0
182,0.72,0
183,0.64,0
184,0.76,0
185,0.84,0
186,0.76,0
187,0.72,0
188,0.84,0
189,0.84,0
190,0.68,0
191,0.72,0
192,0.84,0
193,0.76,0
194,0.84,0
195,0.6,0
196,0.76,0
197,0.72,0
198,0.6,0
199,0.64,0
200,0.72,0
