,0,1
0,0.48,0
1,0.6,0
2,0.72,0
3,0.68,0
4,0.6,0
5,0.68,0
6,0.72,0
7,0.72,0
8,0.72,0
9,0.6,0
10,0.52,0
11,0.76,0
12,0.72,0
13,0.72,0
14,0.68,0
15,0.6,0
16,0.48,0
17,0.76,0
18,0.76,0
19,0.6,0
20,0.56,0
21,0.76,0
22,0.68,0
23,0.6,0
24,0.64,0
25,0.8,0
26,0.64,0
27,0.84,0
28,0.6,0
29,0.8,0
30,0.76,0
31,0.72,0
32,0.8,0
33,0.84,1
34,0.76,0
35,0.76,0
36,0.64,0
37,0.6,0
38,0.68,0
39,0.68,0
40,0.68,0
41,0.72,0
42,0.8,0
43,0.56,0
44,0.68,0
45,0.52,0
46,0.56,0
47,0.52,0
48,0.56,0
49,0.68,0
50,0.56,0
51,0.68,0
52,0.68,0
53,0.68,0
54,0.68,0
55,0.68,0
56,0.76,0
57,0.68,0
58,0.8,0
59,0.48,0
60,0.88,0
61,0.6,0
62,0.72,0
63,0.8,0
64,0.68,0
65,0.6,0
66,0.72,0
67,0.56,0
68,0.6,0
69,0.6,0
70,0.68,0
71,0.72,0
72,0.6,0
73,0.8,0
74,0.76,0
75,0.52,0
76,0.56,0
77,0.72,0
78,0.56,0
79,0.68,0
80,0.72,0
81,0.8,0
82,0.64,0
83,0.72,0
84,0.88,0
85,0.84,0
86,0.52,0
87,0.72,0
88,0.72,0
89,0.6,0
90,0.52,0
91,0.68,0
92,0.72,0
93,0.72,0
94,0.76,0
95,0.8,0
96,0.72,0
97,0.68,0
98,0.72,0
99,0.52,0
100,0.68,0
101,0.8,0
102,0.84,0
103,0.64,0
104,0.72,0
105,0.64,0
106,0.76,0
107,0.72,0
108,0.64,0
109,0.76,0
110,0.72,0
111,0.84,0
112,0.56,0
113,0.64,0
114,0.6,0
115,0.64,0
116,0.6,0
117,0.72,0
118,0.72,0
119,0.64,0
120,0.64,0
121,0.64,0
122,0.8,0
123,0.68,0
124,0.88,0
125,0.88,0
126,0.72,0
127,0.68,0
128,0.72,0
129,0.76,0
130,0.76,0
131,0.64,0
132,0.6,0
133,0.6,0
134,0.8,0
135,0.64,0
136,0.68,0
137,0.68,0
138,0.8,0
139,0.8,0
140,0.68,0
141,0.6,0
142,0.64,0
143,0.6,0
144,0.84,0
145,0.76,0
146,0.8,0
147,0.68,0
148,0.64,0
149,0.64,0
150,0.64,0
151,0.68,0
152,0.6,0
153,0.76,0
154,0.84,0
155,0.76,0
156,0.6,0
157,0.68,0
158,0.88,0
159,0.68,0
160,0.64,0
161,0.68,0
162,0.76,0
163,0.68,0
164,0.88,0
165,0.72,0
166,0.88,0
167,0.76,0
168,0.68,0
169,0.64,0
170,0.8,0
171,0.64,0
172,0.72,0
173,0.8,0
174,0.68,0
175,0.8,0
176,0.68,0
177,0.64,0
178,0.64,0
179,0.92,0
180,0.64,0
181,0.76,0
182,0.72,0
183,0.72,0
184,0.64,0
185,0.72,0
186,0.72,0
187,0.6,0
188,0.76,0
189,0.8,0
190,0.6,0
191,0.84,0
192,0.6,0
193,0.68,0
194,0.64,0
195,0.6,0
196,0.6,0
197,0.64,0
198,0.68,0
199,0.6,0
200,0.68,0
