,0,1
0,0.52,0
1,0.64,0
2,0.56,0
3,0.64,0
4,0.72,0
5,0.6,0
6,0.72,0
7,0.72,0
8,0.72,0
9,0.68,0
10,0.8,1
11,0.64,0
12,0.76,0
13,0.6,0
14,0.68,0
15,0.6,0
16,0.84,0
17,0.48,0
18,0.64,0
19,0.72,0
20,0.68,0
21,0.56,0
22,0.72,0
23,0.56,0
24,0.56,0
25,0.68,0
26,0.72,0
27,0.68,0
28,0.84,0
29,0.56,0
30,0.76,0
31,0.76,0
32,0.68,0
33,0.76,0
34,0.56,0
35,0.72,0
36,0.72,0
37,0.72,0
38,0.8,0
39,0.68,0
40,0.68,0
41,0.52,0
42,0.72,0
43,0.84,0
44,0.84,0
45,0.72,0
46,0.8,0
47,0.84,0
48,0.8,0
49,0.76,0
50,0.6,0
51,0.6,0
52,0.52,0
53,0.6,0
54,0.56,0
55,0.6,0
56,0.8,0
57,0.72,0
58,0.8,0
59,0.64,0
60,0.84,0
61,0.72,0
62,0.72,0
63,0.76,0
64,0.8,0
65,0.64,0
66,0.48,0
67,0.64,0
68,0.6,0
69,0.76,0
70,0.72,0
71,0.84,0
72,0.76,0
73,0.76,0
74,0.68,0
75,0.8,0
76,0.52,0
77,0.68,0
78,0.68,0
79,0.6,0
80,0.68,0
81,0.64,0
82,0.76,0
83,0.72,0
84,0.64,0
85,0.64,0
86,0.8,0
87,0.64,0
88,0.72,0
89,0.8,0
90,0.72,0
91,0.6,0
92,0.76,0
93,0.8,0
94,0.68,0
95,0.76,0
96,0.72,0
97,0.68,0
98,0.68,0
99,0.76,0
100,0.68,0
101,0.64,0
102,0.8,0
103,0.56,0
104,0.68,0
105,0.8,0
106,0.76,0
107,0.68,0
108,0.68,0
109,0.72,0
110,0.68,0
111,0.76,0
112,0.76,0
113,0.64,0
114,0.8,0
115,0.72,0
116,0.56,0
117,0.48,0
118,0.6,0
119,0.76,0
120,0.64,0
121,0.56,0
122,0.72,0
123,0.84,0
124,0.64,0
125,0.84,0
126,0.72,0
127,0.88,0
128,0.72,0
129,0.88,0
130,0.6,0
131,0.68,0
132,0.52,0
133,0.72,0
134,0.72,0
135,0.84,0
136,0.8,0
137,0.52,0
138,0.84,0
139,0.76,0
140,0.72,0
141,0.76,0
142,0.76,0
143,0.72,0
144,0.64,0
145,0.88,0
146,0.6,0
147,0.68,0
148,0.72,0
149,0.56,0
150,0.84,0
151,0.8,0
152,0.6,0
153,0.68,0
154,0.76,0
155,0.8,0
156,0.56,0
157,0.84,0
158,0.6,0
159,0.76,0
160,0.72,0
161,0.8,0
162,0.84,0
163,0.68,0
164,0.88,0
165,0.8,0
166,0.68,0
167,0.76,0
168,0.56,0
169,0.72,0
170,0.72,0
171,0.72,0
172,0.64,0
173,0.56,0
174,0.76,0
175,0.72,0
176,0.92,0
177,0.52,0
178,0.88,0
179,0.76,0
180,0.8,0
181,0.92,0
182,0.68,0
183,0.48,0
184,0.6,0
185,0.8,0
186,0.72,0
187,0.6,0
188,0.8,0
189,0.68,0
190,0.52,0
191,0.68,0
192,0.76,0
193,0.68,0
194,0.68,0
195,0.76,0
196,0.6,0
197,0.68,0
198,0.76,0
199,0.68,0
200,0.68,0
