,0,1
0,0.52,0
1,0.68,0
2,0.64,0
3,0.68,0
4,0.64,0
5,0.64,0
6,0.88,0
7,0.68,0
8,0.6,0
9,0.68,0
10,0.68,0
11,0.68,0
12,0.72,0
13,0.8,0
14,0.68,0
15,0.48,0
16,0.72,0
17,0.72,0
18,0.56,0
19,0.56,0
20,0.72,0
21,0.72,0
22,0.64,0
23,0.64,0
24,0.76,0
25,0.84,0
26,0.6,0
27,0.88,0
28,0.76,0
29,0.64,0
30,0.8,0
31,0.76,0
32,0.64,0
33,0.8,0
34,0.64,0
35,0.64,0
36,0.6,0
37,0.72,0
38,0.6,0
39,0.6,0
40,0.76,0
41,0.84,0
42,0.68,0
43,0.56,0
44,0.64,0
45,0.72,0
46,0.76,0
47,0.72,0
48,0.76,0
49,0.72,0
50,0.72,0
51,0.8,0
52,0.68,0
53,0.84,0
54,0.76,0
55,0.52,0
56,0.72,0
57,0.72,0
58,0.84,0
59,0.52,0
60,0.68,0
61,0.64,0
62,0.52,0
63,0.8,0
64,0.84,0
65,0.68,1
66,0.68,0
67,0.8,0
68,0.48,0
69,0.68,0
70,0.68,0
71,0.8,0
72,0.8,0
73,0.76,0
74,0.56,0
75,0.76,0
76,0.8,0
77,0.64,0
78,0.56,0
79,0.72,0
80,0.72,0
81,0.56,0
82,0.64,0
83,0.84,0
84,0.56,0
85,0.76,0
86,0.76,0
87,0.88,0
88,0.64,0
89,0.8,0
90,0.68,0
91,0.84,0
92,0.76,0
93,0.6,0
94,0.8,0
95,0.8,0
96,0.64,0
97,0.64,0
98,0.68,0
99,0.56,0
100,0.6,0
101,0.76,0
102,0.68,0
103,0.68,0
104,0.64,0
105,0.8,0
106,0.68,0
107,0.72,0
108,0.64,0
109,0.8,0
110,0.64,0
111,0.8,0
112,0.64,0
113,0.76,0
114,0.8,0
115,0.68,0
116,0.8,0
117,0.72,0
118,0.68,0
119,0.76,0
120,0.56,0
121,0.56,0
122,0.72,0
123,0.76,0
124,0.6,0
125,0.72,0
126,0.88,0
127,0.76,0
128,0.64,0
129,0.6,0
130,0.64,0
131,0.56,0
132,0.64,0
133,0.8,0
134,0.76,0
135,0.64,0
136,0.8,0
137,0.68,0
138,0.72,0
139,0.56,0
140,0.68,0
141,0.72,0
142,0.76,0
143,0.72,0
144,0.56,0
145,0.6,0
146,0.64,0
147,0.72,0
148,0.6,0
149,0.8,0
150,0.68,0
151,0.56,0
152,0.56,0
153,0.8,0
154,0.72,0
155,0.72,0
156,0.84,0
157,0.68,0
158,0.76,0
159,0.76,0
160,0.8,0
161,0.72,0
162,0.72,0
163,0.76,0
164,0.68,0
165,0.64,0
166,0.64,0
167,0.76,0
168,0.56,0
169,0.8,0
170,0.6,0
171,0.72,0
172,0.64,0
173,0.64,0
174,0.6,0
175,0.72,0
176,0.72,0
177,0.8,0
178,0.64,0
179,0.64,0
180,0.68,0
181,0.48,0
182,0.72,0
183,0.56,0
184,0.88,0
185,0.72,0
186,0.8,0
187,0.76,0
188,0.72,0
189,0.64,0
190,0.88,0
191,0.44,0
192,0.76,0
193,0.72,0
194,0.72,0
195,0.72,0
196,0.84,0
197,0.84,0
198,0.76,0
199,0.72,0
200,0.68,0
