,0,1
0,0.64,0
1,0.72,0
2,0.64,0
3,0.56,0
4,0.72,0
5,0.48,0
6,0.84,0
7,0.68,0
8,0.6,0
9,0.72,0
10,0.6,0
11,0.72,0
12,0.72,0
13,0.68,0
14,0.6,0
15,0.56,0
16,0.72,0
17,0.64,0
18,0.64,0
19,0.8,0
20,0.6,0
21,0.76,0
22,0.8,0
23,0.8,0
24,0.64,0
25,0.84,0
26,0.64,0
27,0.88,0
28,0.64,0
29,0.68,0
30,0.84,0
31,0.64,0
32,0.76,0
33,0.64,0
34,0.76,0
35,0.68,0
36,0.68,0
37,0.6,0
38,0.64,0
39,0.72,0
40,0.76,0
41,0.72,0
42,0.68,0
43,0.68,0
44,0.68,0
45,0.68,0
46,0.72,0
47,0.76,0
48,0.72,0
49,0.72,0
50,0.84,0
51,0.84,0
52,0.6,0
53,0.68,0
54,0.84,0
55,0.52,0
56,0.6,0
57,0.68,0
58,0.72,0
59,0.6,0
60,0.72,0
61,0.84,0
62,0.76,0
63,0.72,0
64,0.72,0
65,0.6,0
66,0.72,0
67,0.76,0
68,0.92,0
69,0.68,0
70,0.72,0
71,0.48,1
72,0.64,0
73,0.76,0
74,0.6,0
75,0.64,0
76,0.72,0
77,0.84,0
78,0.84,0
79,0.56,0
80,0.76,0
81,0.72,0
82,0.64,0
83,0.64,0
84,0.52,0
85,0.76,0
86,0.68,0
87,0.68,0
88,0.64,0
89,0.72,0
90,0.68,0
91,0.64,0
92,0.76,0
93,0.68,0
94,0.64,0
95,0.64,0
96,0.76,0
97,0.56,0
98,0.72,0
99,0.76,0
100,0.68,0
101,0.8,0
102,0.72,0
103,0.72,0
104,0.76,0
105,0.92,0
106,0.72,0
107,0.6,0
108,0.52,0
109,0.48,0
110,0.64,0
111,0.44,0
112,0.56,0
113,0.52,0
114,0.76,0
115,0.64,0
116,0.76,0
117,0.68,0
118,0.68,0
119,0.64,0
120,0.6,0
121,0.8,0
122,0.76,0
123,0.52,0
124,0.56,0
125,0.6,0
126,0.84,0
127,0.68,0
128,0.76,0
129,0.8,0
130,0.76,0
131,0.6,0
132,0.76,0
133,0.68,0
134,0.6,0
135,0.6,0
136,0.64,0
137,0.68,0
138,0.52,0
139,0.6,0
140,0.68,0
141,0.76,0
142,0.68,0
143,0.72,0
144,0.6,0
145,0.76,0
146,0.8,0
147,0.64,0
148,0.68,0
149,0.68,0
150,0.64,0
151,0.6,0
152,0.84,0
153,0.68,0
154,0.72,0
155,0.76,0
156,0.6,0
157,0.84,0
158,0.6,0
159,0.84,0
160,0.84,0
161,0.64,0
162,0.84,0
163,0.84,0
164,0.68,0
165,0.64,0
166,0.76,0
167,0.56,0
168,0.68,0
169,0.72,0
170,0.64,0
171,0.72,0
172,0.8,0
173,0.76,0
174,0.44,0
175,0.44,0
176,0.68,0
177,0.72,0
178,0.76,0
179,0.48,0
180,0.68,0
181,0.68,0
182,0.64,0
183,0.72,0
184,0.76,0
185,0.56,0
186,0.92,0
187,0.76,0
188,0.56,0
189,0.6,0
190,0.64,0
191,0.72,0
192,0.72,0
193,0.92,0
194,0.56,0
195,0.64,0
196,0.8,0
197,0.64,0
198,0.72,0
199,0.76,0
200,0.76,0
