,0,1
0,0.52,0
1,0.64,0
2,0.64,0
3,0.56,0
4,0.68,0
5,0.64,0
6,0.84,0
7,0.64,0
8,0.68,0
9,0.72,0
10,0.56,0
11,0.8,0
12,0.76,0
13,0.72,0
14,0.56,0
15,0.48,0
16,0.8,0
17,0.56,0
18,0.6,0
19,0.64,0
20,0.64,0
21,0.64,0
22,0.68,0
23,0.8,0
24,0.76,0
25,0.92,0
26,0.6,0
27,0.84,0
28,0.68,0
29,0.52,1
30,0.68,0
31,0.76,0
32,0.64,0
33,0.68,0
34,0.72,0
35,0.76,0
36,0.76,0
37,0.44,0
38,0.8,0
39,0.6,0
40,0.52,0
41,0.6,0
42,0.52,0
43,0.64,0
44,0.6,0
45,0.68,0
46,0.72,0
47,0.68,0
48,0.72,0
49,0.56,0
50,0.76,0
51,0.6,0
52,0.56,0
53,0.72,0
54,0.68,0
55,0.6,0
56,0.6,0
57,0.68,0
58,0.64,0
59,0.76,0
60,0.76,0
61,0.88,0
62,0.8,0
63,0.84,0
64,0.72,0
65,0.76,0
66,0.56,0
67,0.6,0
68,0.56,0
69,0.68,0
70,0.56,0
71,0.48,0
72,0.76,0
73,0.76,0
74,0.68,0
75,0.76,0
76,0.68,0
77,0.84,0
78,0.68,0
79,0.8,0
80,0.8,0
81,0.56,0
82,0.56,0
83,0.6,0
84,0.72,0
85,0.72,0
86,0.72,0
87,0.76,0
88,0.84,0
89,0.68,0
90,0.76,0
91,0.72,0
92,0.72,0
93,0.56,0
94,0.72,0
95,0.6,0
96,0.64,0
97,0.68,0
98,0.8,0
99,0.68,0
100,0.48,0
101,0.76,0
102,0.6,0
103,0.72,0
104,0.72,0
105,0.76,0
106,0.76,0
107,0.6,0
108,0.76,0
109,0.64,0
110,0.8,0
111,0.76,0
112,0.72,0
113,0.76,0
114,0.64,0
115,0.76,0
116,0.64,0
117,0.84,0
118,0.72,0
119,0.6,0
120,0.72,0
121,0.84,0
122,0.68,0
123,0.72,0
124,0.72,0
125,0.68,0
126,0.72,0
127,0.8,0
128,0.68,0
129,0.68,0
130,0.84,0
131,0.76,0
132,0.48,0
133,0.52,0
134,0.68,0
135,0.76,0
136,0.76,0
137,0.48,0
138,0.76,0
139,0.88,0
140,0.64,0
141,0.76,0
142,0.8,0
143,0.64,0
144,0.88,0
145,0.8,0
146,0.64,0
147,0.56,0
148,0.6,0
149,0.72,0
150,0.68,0
151,0.92,0
152,0.52,0
153,0.72,0
154,0.84,0
155,0.68,0
156,0.68,0
157,0.8,0
158,0.76,0
159,0.64,0
160,0.76,0
161,0.72,0
162,0.72,0
163,0.72,0
164,0.52,0
165,0.64,0
166,0.76,0
167,0.84,0
168,0.6,0
169,0.76,0
170,0.8,0
171,0.76,0
172,0.76,0
173,0.64,0
174,0.68,0
175,0.72,0
176,0.72,0
177,0.84,0
178,0.84,0
179,0.68,0
180,0.84,0
181,0.76,0
182,0.72,0
183,0.68,0
184,0.72,0
185,0.68,0
186,0.64,0
187,0.76,0
188,0.48,0
189,0.72,0
190,0.68,0
191,0.84,0
192,0.72,0
193,0.64,0
194,0.8,0
195,0.8,0
196,0.84,0
197,0.88,0
198,0.56,0
199,0.68,0
200,0.56,0
