,0,1
0,0.64,0
1,0.68,0
2,0.6,0
3,0.76,0
4,0.8,0
5,0.76,0
6,0.76,0
7,0.76,0
8,0.92,0
9,0.88,0
10,0.84,0
11,0.76,0
12,0.88,0
13,0.64,0
14,0.76,0
15,0.8,0
16,0.68,0
17,0.88,0
18,0.92,0
19,0.84,0
20,0.8,0
21,0.84,0
22,0.8,0
23,0.84,0
24,0.84,0
25,0.76,0
26,0.88,0
27,0.8,0
28,0.92,0
29,0.92,0
30,0.76,0
31,0.84,0
32,0.88,0
33,0.8,0
34,0.72,0
35,0.76,0
36,0.64,0
37,0.84,0
38,0.84,0
39,0.88,0
40,0.88,0
41,0.96,0
42,0.72,0
43,0.96,0
44,0.6,0
45,0.8,0
46,0.88,0
47,0.92,0
48,0.92,0
49,0.88,0
50,0.8,0
51,0.8,0
52,0.8,0
53,0.8,0
54,0.84,0
55,0.88,0
56,0.84,0
57,0.72,0
58,0.84,0
59,0.84,0
60,1.0,0
61,0.72,0
62,0.96,0
63,0.84,0
64,0.84,0
65,0.76,0
66,0.88,0
67,0.88,0
68,0.92,0
69,0.64,0
70,0.84,0
71,0.92,0
72,0.88,0
73,0.84,0
74,0.72,0
75,0.68,0
76,0.88,0
77,0.64,0
78,0.8,0
79,0.8,0
80,0.92,0
81,0.72,0
82,0.76,0
83,0.84,0
84,0.8,0
85,0.76,0
86,0.76,0
87,0.88,0
88,0.72,0
89,0.88,0
90,0.88,0
91,0.92,0
92,0.84,0
93,0.84,0
94,0.8,0
95,0.72,0
96,0.92,0
97,0.84,0
98,0.68,0
99,0.8,0
100,0.84,0
101,0.4,1
102,0.4,0
103,0.24,0
104,0.36,0
105,0.36,0
106,0.4,0
107,0.44,0
108,0.36,0
109,0.4,0
110,0.32,0
111,0.28,0
112,0.36,0
113,0.24,0
114,0.16,0
115,0.28,0
116,0.36,0
117,0.48,0
118,0.36,0
119,0.52,0
120,0.24,0
121,0.52,0
122,0.44,0
123,0.36,0
124,0.44,0
125,0.28,0
126,0.36,0
127,0.32,0
128,0.4,0
129,0.4,0
130,0.28,0
131,0.32,0
132,0.28,0
133,0.32,0
134,0.48,0
135,0.44,0
136,0.36,0
137,0.32,0
138,0.36,0
139,0.52,0
140,0.48,0
141,0.44,0
142,0.6,0
143,0.64,0
144,0.48,0
145,0.2,0
146,0.56,0
147,0.48,0
148,0.4,0
149,0.44,0
150,0.36,0
151,0.4,0
152,0.24,0
153,0.24,0
154,0.64,0
155,0.36,0
156,0.4,0
157,0.6,0
158,0.48,0
159,0.4,0
160,0.36,0
161,0.48,0
162,0.28,0
163,0.52,0
164,0.44,0
165,0.44,0
166,0.44,0
167,0.44,0
168,0.48,0
169,0.4,0
170,0.52,0
171,0.44,0
172,0.52,0
173,0.48,0
174,0.24,0
175,0.48,0
176,0.56,0
177,0.64,0
178,0.72,0
179,0.36,0
180,0.44,0
181,0.56,0
182,0.6,0
183,0.72,0
184,0.52,0
185,0.56,0
186,0.44,0
187,0.52,0
188,0.56,0
189,0.72,0
190,0.48,0
191,0.56,0
192,0.64,0
193,0.6,0
194,0.56,0
195,0.68,0
196,0.6,0
197,0.32,0
198,0.56,0
199,0.68,0
200,0.6,0
