,0,1
0,0.52,0
1,0.64,0
2,0.64,0
3,0.56,0
4,0.68,0
5,0.64,0
6,0.84,0
7,0.64,0
8,0.68,0
9,0.72,0
10,0.56,0
11,0.8,0
12,0.76,0
13,0.72,0
14,0.56,0
15,0.48,0
16,0.8,0
17,0.56,0
18,0.6,0
19,0.64,0
20,0.64,0
21,0.64,0
22,0.68,0
23,0.8,0
24,0.76,0
25,0.92,0
26,0.6,0
27,0.84,0
28,0.68,0
29,0.64,0
30,0.84,0
31,0.64,0
32,0.68,0
33,0.64,0
34,0.6,0
35,0.56,0
36,0.64,0
37,0.6,0
38,0.68,0
39,0.72,0
40,0.88,0
41,0.68,0
42,0.72,0
43,0.76,0
44,0.64,0
45,0.6,0
46,0.76,0
47,0.68,0
48,0.72,0
49,0.68,0
50,0.88,0
51,0.8,0
52,0.64,0
53,0.68,0
54,0.8,0
55,0.52,0
56,0.56,0
57,0.68,0
58,0.76,0
59,0.72,0
60,0.76,0
61,0.72,0
62,0.76,0
63,0.72,0
64,0.6,0
65,0.68,0
66,0.76,0
67,0.8,0
68,0.8,0
69,0.72,0
70,0.72,0
71,0.72,0
72,0.76,0
73,0.64,0
74,0.68,0
75,0.72,0
76,0.68,0
77,0.84,0
78,0.6,0
79,0.6,0
80,0.64,0
81,0.72,0
82,0.6,0
83,0.76,0
84,0.72,0
85,0.68,0
86,0.56,0
87,0.72,0
88,0.84,0
89,0.68,0
90,0.84,0
91,0.92,0
92,0.84,0
93,0.64,0
94,0.76,0
95,0.76,0
96,0.76,0
97,0.68,0
98,0.64,0
99,0.64,0
100,0.76,0
101,0.6,0
102,0.72,0
103,0.64,1
104,0.68,0
105,0.44,0
106,0.68,0
107,0.64,0
108,0.6,0
109,0.8,0
110,0.64,0
111,0.64,0
112,0.68,0
113,0.56,0
114,0.72,0
115,0.6,0
116,0.68,0
117,0.48,0
118,0.6,0
119,0.64,0
120,0.68,0
121,0.6,0
122,0.76,0
123,0.68,0
124,0.68,0
125,0.68,0
126,0.76,0
127,0.6,0
128,0.72,0
129,0.56,0
130,0.84,0
131,0.72,0
132,0.68,0
133,0.8,0
134,0.6,0
135,0.72,0
136,0.6,0
137,0.72,0
138,0.52,0
139,0.72,0
140,0.64,0
141,0.72,0
142,0.72,0
143,0.76,0
144,0.64,0
145,0.64,0
146,0.6,0
147,0.68,0
148,0.8,0
149,0.68,0
150,0.6,0
151,0.72,0
152,0.64,0
153,0.76,0
154,0.84,0
155,0.56,0
156,0.68,0
157,0.92,0
158,0.52,0
159,0.6,0
160,0.76,0
161,0.68,0
162,0.56,0
163,0.76,0
164,0.88,0
165,0.72,0
166,0.64,0
167,0.64,0
168,0.48,0
169,0.56,0
170,0.6,0
171,0.76,0
172,0.64,0
173,0.64,0
174,0.72,0
175,0.68,0
176,0.6,0
177,0.6,0
178,0.76,0
179,0.64,0
180,0.64,0
181,0.64,0
182,0.6,0
183,0.6,0
184,0.68,0
185,0.64,0
186,0.72,0
187,0.72,0
188,0.6,0
189,0.52,0
190,0.68,0
191,0.72,0
192,0.64,0
193,0.84,0
194,0.72,0
195,0.56,0
196,0.72,0
197,0.64,0
198,0.72,0
199,0.8,0
200,0.76,0
