,0,1
0,0.52,0
1,0.52,0
2,0.8,0
3,0.64,0
4,0.44,0
5,0.52,0
6,0.68,0
7,0.76,0
8,0.64,0
9,0.52,0
10,0.68,0
11,0.48,0
12,0.72,0
13,0.64,0
14,0.6,0
15,0.56,0
16,0.6,1
17,0.4,0
18,0.36,0
19,0.36,0
20,0.32,0
21,0.52,0
22,0.52,0
23,0.52,0
24,0.52,0
25,0.48,0
26,0.68,0
27,0.76,0
28,0.68,0
29,0.44,0
30,0.84,0
31,0.56,0
32,0.56,0
33,0.8,0
34,0.68,0
35,0.8,0
36,0.76,0
37,0.72,0
38,0.72,0
39,0.8,0
40,0.76,0
41,0.84,0
42,0.68,0
43,0.8,0
44,0.68,0
45,0.72,0
46,0.84,0
47,0.92,0
48,0.8,0
49,0.72,0
50,0.76,0
51,0.88,0
52,0.8,0
53,0.84,0
54,0.88,0
55,0.76,0
56,0.64,0
57,0.72,0
58,0.8,0
59,0.72,0
60,0.88,0
61,0.8,0
62,0.8,0
63,0.8,0
64,0.84,0
65,0.88,0
66,0.92,0
67,0.84,0
68,0.92,0
69,0.84,0
70,0.92,0
71,0.8,0
72,0.84,0
73,0.84,0
74,0.84,0
75,0.88,0
76,0.8,0
77,0.84,0
78,0.84,0
79,0.84,0
80,0.84,0
81,1.0,0
82,0.84,0
83,0.84,0
84,0.92,0
85,0.84,0
86,0.88,0
87,0.92,0
88,0.84,0
89,0.88,0
90,0.92,0
91,0.88,0
92,0.72,0
93,0.92,0
94,0.92,0
95,0.84,0
96,0.88,0
97,0.88,0
98,0.88,0
99,0.8,0
100,0.72,0
101,0.88,0
102,0.96,0
103,1.0,0
104,0.88,0
105,0.92,0
106,0.88,0
107,0.88,0
108,0.88,0
109,0.8,0
110,0.84,0
111,0.88,0
112,0.96,0
113,0.96,0
114,0.96,0
115,0.88,0
116,0.96,0
117,0.8,0
118,0.8,0
119,0.84,0
120,0.88,0
121,0.8,0
122,1.0,0
123,0.72,0
124,0.84,0
125,0.8,0
126,0.96,0
127,0.84,0
128,0.84,0
129,0.92,0
130,1.0,0
131,0.84,0
132,0.92,0
133,0.88,0
134,0.92,0
135,0.92,0
136,0.84,0
137,0.96,0
138,0.88,0
139,0.84,0
140,0.8,0
141,0.88,0
142,1.0,0
143,1.0,0
144,0.88,0
145,0.92,0
146,0.96,0
147,0.96,0
148,0.88,0
149,0.84,0
150,0.92,0
151,0.72,0
152,0.84,0
153,0.84,0
154,0.84,0
155,0.84,0
156,0.92,0
157,0.88,0
158,1.0,0
159,0.96,0
160,0.8,0
161,0.88,0
162,0.92,0
163,0.68,0
164,0.88,0
165,0.88,0
166,0.88,0
167,0.84,0
168,0.84,0
169,0.96,0
170,0.88,0
171,0.92,0
172,0.8,0
173,0.96,0
174,0.84,0
175,0.76,0
176,0.92,0
177,0.92,0
178,0.88,0
179,0.92,0
180,0.92,0
181,1.0,0
182,0.8,0
183,0.96,0
184,0.92,0
185,0.8,0
186,1.0,0
187,0.88,0
188,1.0,0
189,0.92,0
190,0.84,0
191,0.84,0
192,0.84,0
193,0.84,0
194,0.96,0
195,0.88,0
196,0.88,0
197,0.88,0
198,0.92,0
199,0.88,0
200,0.88,0
